TimeOn,TimeOff,StationNr,Alarmcode
2024-04-01 05:35:08,,2304517,20
2024-04-01 05:35:37,,2304525,20
2024-04-01 05:35:45,,2304527,25
2024-04-01 05:36:37,,2304527,20
2024-04-01 05:37:41,,2304524,25
2024-04-01 05:38:41,,2304524,20
2024-04-01 05:39:19,,2304525,25
2024-04-01 05:39:12,,2304526,25
2024-04-01 05:39:18,,2304519,25
2024-04-01 05:40:17,,2304525,20
2024-04-01 05:40:07,,2304526,20
2024-04-01 05:40:03,,2304519,20
2024-04-01 05:40:41,,2304525,25
2024-04-01 05:41:37,,2304525,20
2024-04-01 05:43:15,,2304515,20
2024-04-01 05:45:11,,2304515,25
2024-04-01 05:46:04,,2304515,20
2024-04-01 05:46:15,,2304519,25
2024-04-01 05:47:05,,2304519,20
2024-04-01 05:47:45,,2304526,25
2024-04-01 05:48:31,,2304526,20
2024-04-01 05:48:32,,2304519,25
2024-04-01 05:49:17,,2304526,25
2024-04-01 05:49:18,,2304519,20
2024-04-01 05:49:17,,2304514,20
2024-04-01 05:50:16,,2304526,20
2024-04-01 05:50:56,,2304525,25
2024-04-01 05:52:45,,2304517,25
2024-04-01 05:53:28,,2304517,20
2024-04-01 05:54:14,,2304519,25
2024-04-01 05:54:31,,2304526,25
2024-04-01 05:55:20,,2304526,20
2024-04-01 05:55:07,,2304519,20
2024-04-01 05:55:09,,2304514,25
2024-04-01 05:55:58,,2304519,25
2024-04-01 05:56:01,,2304514,20
2024-04-01 05:56:27,,2304520,25
2024-04-01 05:56:50,,2304525,20
2024-04-01 05:57:14,,2304520,20
2024-04-01 05:58:19,,2304518,25
2024-04-01 05:58:29,,2304524,25
2024-04-01 05:59:25,,2304524,20
2024-04-01 06:00:07,,2304525,25
2024-04-01 06:00:09,,2304525,48
2024-04-01 06:00:09,,2304517,48
2024-04-01 06:00:27,,2304517,25
2024-04-01 06:01:04,,2304525,20
2024-04-01 06:01:10,,2304529,25
2024-04-01 06:01:23,,2304517,20
2024-04-01 06:01:58,,2304518,20
2024-04-01 06:02:00,,2304529,20
2024-04-01 06:04:40,,2304520,25
2024-04-01 06:04:26,,2304514,25
2024-04-01 06:04:58,,2304525,25
2024-04-01 06:04:59,,2304526,25
2024-04-01 06:05:17,,2304514,20
2024-04-01 06:05:25,,2304513,25
2024-04-01 06:05:37,,2304520,20
2024-04-01 06:06:19,,2304513,20
2024-04-01 06:07:10,,2304518,25
2024-04-01 06:07:37,,2304520,25
2024-04-01 06:07:36,,2304514,25
2024-04-01 06:08:33,,2304520,20
2024-04-01 06:08:49,,2304517,25
2024-04-01 06:09:22,,2304513,25
2024-04-01 06:09:42,,2304518,20
2024-04-01 06:10:15,,2304513,20
2024-04-01 06:12:03,,2304529,25
2024-04-01 06:12:50,,2304529,20
2024-04-01 06:13:18,,2304513,25
2024-04-01 06:14:07,,2304513,20
2024-04-01 06:14:43,,2304515,25
2024-04-01 06:15:38,,2304515,20
2024-04-01 06:15:31,,2304529,25
2024-04-01 06:16:14,,2304529,20
2024-04-01 06:16:50,,2304515,25
2024-04-01 06:18:00,,2304526,20
2024-04-01 06:17:52,,2304515,20
2024-04-01 06:17:47,,2304517,20
2024-04-01 06:19:11,,2304524,25
2024-04-01 06:20:13,,2304515,25
2024-04-01 06:21:04,,2304515,20
2024-04-01 06:21:21,,2304513,25
2024-04-01 06:22:17,,2304513,20
2024-04-01 06:22:52,,2304513,25
2024-04-01 06:23:11,,2304517,25
2024-04-01 06:23:22,,2304510,25
2024-04-01 06:25:24,,2304526,25
2024-04-01 06:26:09,,2304526,20
2024-04-01 06:26:38,,2304518,25
2024-04-01 06:26:59,,2304526,25
2024-04-01 06:27:06,,2304515,25
2024-04-01 06:27:21,,2304518,20
2024-04-01 06:27:52,,2304526,20
2024-04-01 06:27:46,,2304512,25
2024-04-01 06:28:10,,2304519,20
2024-04-01 06:29:28,,2304519,25
2024-04-01 06:30:38,,2304512,20
2024-04-01 06:30:28,,2304526,25
2024-04-01 06:30:54,,2304525,20
2024-04-01 06:31:00,,2304513,20
2024-04-01 06:31:09,,2304526,20
2024-04-01 06:31:07,,2304511,25
2024-04-01 06:31:09,,2304517,20
2024-04-01 06:31:37,,2304524,20
2024-04-01 06:32:00,,2304525,25
2024-04-01 06:32:09,,2304510,20
2024-04-01 06:32:13,,2304519,20
2024-04-01 06:32:48,,2304525,20
2024-04-01 06:34:14,,2304514,20
2024-04-01 06:35:00,,2304519,25
2024-04-01 06:35:23,,2304515,20
2024-04-01 06:35:51,,2304511,20
2024-04-01 06:36:50,,2304517,25
2024-04-01 06:37:49,,2304517,20
2024-04-01 06:39:52,,2304519,20
2024-04-01 06:40:33,,2304520,25
2024-04-01 06:41:20,,2304520,20
2024-04-01 06:41:07,,2304512,25
2024-04-01 06:41:53,,2304512,20
2024-04-01 06:50:52,,2304514,25
2024-04-01 06:51:47,,2304514,20
2024-04-01 06:57:05,,2304520,25
2024-04-01 06:58:06,,2304520,20
2024-04-01 07:04:03,,2304529,25
2024-04-01 07:12:50,,2304529,20
2024-04-01 07:19:20,,2304529,25
2024-04-01 07:20:09,,2304516,50200
2024-04-01 07:20:16,,2304529,20
2024-04-01 07:20:08,2024-04-01 13:36:23,2304516,1008
2024-04-01 07:20:08,,2304516,115
2024-04-01 07:20:23,,2304516,25
2024-04-01 07:22:51,,2304526,25
2024-04-01 07:23:08,,2304529,25
2024-04-01 07:23:33,,2304525,25
2024-04-01 07:23:30,,2304526,20
2024-04-01 07:24:05,,2304529,20
2024-04-01 07:24:32,,2304525,20
2024-04-01 07:26:36,,2304527,25
2024-04-01 07:27:29,,2304527,20
2024-04-01 07:27:33,2024-04-01 13:37:58,2304516,1020
2024-04-01 07:27:34,,2304516,27
2024-04-01 07:27:41,2024-04-01 13:37:59,2304516,1023
2024-04-01 07:27:53,,2304516,27
2024-04-01 07:28:05,2024-04-01 13:36:28,2304516,1001
2024-04-01 07:27:36,2024-04-01 13:38:01,2304516,50000
2024-04-01 07:35:17,,2304529,25
2024-04-01 07:36:06,,2304529,20
2024-04-01 07:36:55,,2304525,25
2024-04-01 07:37:12,,2304526,25
2024-04-01 07:37:44,,2304525,20
2024-04-01 07:38:03,,2304526,20
2024-04-01 07:38:39,,2304526,25
2024-04-01 07:38:49,,2304528,25
2024-04-01 07:39:00,,2304529,25
2024-04-01 07:39:48,,2304526,20
2024-04-01 07:39:52,,2304528,20
2024-04-01 07:39:44,,2304529,20
2024-04-01 07:41:44,,2304528,25
2024-04-01 07:42:36,,2304528,20
2024-04-01 07:42:56,,2304525,25
2024-04-01 07:43:50,,2304525,20
2024-04-01 07:44:49,,2304526,25
2024-04-01 07:45:38,,2304526,20
2024-04-01 07:52:12,,2304529,25
2024-04-01 07:53:07,,2304529,20
2024-04-01 08:07:04,,2304526,25
2024-04-01 08:07:28,,2304529,25
2024-04-01 08:08:18,,2304529,20
2024-04-01 08:08:43,,2304526,20
2024-04-01 08:14:12,,2304528,25
2024-04-01 08:16:10,,2304526,25
2024-04-01 08:17:08,,2304528,20
2024-04-01 08:17:52,,2304525,25
2024-04-01 08:21:50,,2304526,20
2024-04-01 08:24:41,,2304525,20
2024-04-01 08:25:36,,2304525,50200
2024-04-01 08:25:36,2024-04-01 08:38:06,2304525,1007
2024-04-01 08:25:37,,2304525,115
2024-04-01 08:25:48,,2304525,25
2024-04-01 08:36:49,2024-04-01 12:46:41,2304525,1020
2024-04-01 08:36:49,,2304525,27
2024-04-01 08:37:19,2024-04-01 08:38:01,2304525,1025
2024-04-01 08:37:23,2024-04-01 12:46:42,2304525,1024
2024-04-01 08:37:42,,2304525,27
2024-04-01 08:36:50,2024-04-01 12:46:45,2304525,50000
2024-04-01 08:37:53,2024-04-01 12:46:21,2304525,1001
2024-04-01 08:46:00,2024-04-01 08:46:47,2304525,1005
2024-04-01 08:46:52,2024-04-01 08:48:15,2304525,1005
2024-04-01 09:04:10,,2304529,25
2024-04-01 09:05:10,,2304529,20
2024-04-01 09:06:17,2024-04-01 09:07:11,2304525,1005
2024-04-01 09:07:18,2024-04-01 10:39:54,2304525,1005
2024-04-01 09:08:41,,2304526,25
2024-04-01 09:09:21,,2304529,25
2024-04-01 09:10:23,,2304526,20
2024-04-01 09:10:59,,2304526,25
2024-04-01 09:11:51,,2304526,20
2024-04-01 09:11:55,,2304529,20
2024-04-01 09:13:01,,2304526,25
2024-04-01 09:15:30,,2304529,25
2024-04-01 09:16:24,,2304529,20
2024-04-01 09:17:24,,2304529,25
2024-04-01 09:18:02,,2304528,25
2024-04-01 09:18:10,,2304529,20
2024-04-01 09:18:45,,2304526,20
2024-04-01 09:18:42,,2304527,25
2024-04-01 09:18:52,,2304528,20
2024-04-01 09:19:33,,2304526,25
2024-04-01 09:19:28,,2304527,20
2024-04-01 09:20:31,,2304526,20
2024-04-01 09:21:45,,2304526,25
2024-04-01 09:25:18,,2304528,25
2024-04-01 09:28:38,,2304528,20
2024-04-01 09:29:13,,2304529,25
2024-04-01 09:30:05,,2304529,20
2024-04-01 09:30:34,,2304526,20
2024-04-01 09:32:28,,2304529,25
2024-04-01 09:33:11,,2304529,20
2024-04-01 09:34:28,,2304526,25
2024-04-01 09:37:27,,2304526,20
2024-04-01 09:55:19,,2304529,25
2024-04-01 09:56:03,,2304529,20
2024-04-01 10:00:19,,2304526,25
2024-04-01 10:01:05,,2304526,20
2024-04-01 10:08:21,,2304529,25
2024-04-01 10:09:03,,2304529,20
2024-04-01 10:14:05,,2304526,25
2024-04-01 10:15:04,,2304526,20
2024-04-01 10:15:09,,2304529,25
2024-04-01 10:16:00,,2304529,20
2024-04-01 10:16:24,,2304526,25
2024-04-01 10:17:06,,2304529,25
2024-04-01 10:17:14,,2304526,20
2024-04-01 10:17:49,,2304529,20
2024-04-01 10:21:06,,2304526,25
2024-04-01 10:21:54,,2304526,20
2024-04-01 10:26:35,,2304529,25
2024-04-01 10:27:20,,2304529,20
2024-04-01 10:30:24,,2304526,25
2024-04-01 10:31:13,,2304526,20
2024-04-01 10:32:52,,2304528,25
2024-04-01 10:33:46,,2304528,20
2024-04-01 10:40:48,,2304522,127
2024-04-01 10:53:13,2024-04-01 10:58:27,2304525,1005
2024-04-01 10:59:55,2024-04-01 11:00:16,2304525,1005
2024-04-01 11:00:32,2024-04-01 11:01:04,2304525,1005
2024-04-01 11:10:29,,2304528,25
2024-04-01 11:11:10,,2304528,20
2024-04-01 11:11:40,2024-04-01 11:11:52,2304525,1005
2024-04-01 11:15:21,2024-04-01 11:16:28,2304525,1005
2024-04-01 11:37:35,2024-04-01 11:39:55,2304525,1005
2024-04-01 11:40:13,2024-04-01 11:40:54,2304525,1005
2024-04-01 11:47:00,2024-04-01 11:48:42,2304525,1005
2024-04-01 11:49:10,2024-04-01 11:49:14,2304525,1005
2024-04-01 12:02:24,2024-04-01 12:05:21,2304525,1005
2024-04-01 12:05:22,2024-04-01 12:05:23,2304525,1005
2024-04-01 12:30:08,,2304525,48
2024-04-01 12:30:05,,2304530,48
2024-04-01 12:30:05,,2304516,48
2024-04-01 12:46:22,,2304525,115
2024-04-01 12:46:41,,2304525,27
2024-04-01 12:49:34,,2304525,20
2024-04-01 13:36:29,,2304516,115
2024-04-01 13:37:59,,2304516,27
2024-04-01 13:39:36,,2304516,20
2024-04-01 14:06:30,,2304528,25
2024-04-01 14:07:22,,2304528,20
2024-04-01 15:45:23,,2304526,25
2024-04-01 15:46:13,,2304526,20
2024-04-01 15:48:00,,2304521,127
2024-04-01 15:55:48,,2304525,25
2024-04-01 15:56:32,,2304525,20
2024-04-01 16:00:15,,2304526,25
2024-04-01 16:01:02,,2304526,20
2024-04-01 16:37:17,,2304528,25
2024-04-01 16:39:50,,2304528,20
2024-04-01 17:12:36,,2304523,127
2024-04-01 18:27:00,,2304518,127
2024-04-01 18:30:36,,2304513,127
2024-04-01 18:31:12,,2304524,127
2024-04-01 18:31:48,,2304510,127
2024-04-01 18:34:48,,2304515,127
2024-04-01 18:35:24,,2304511,127
2024-04-01 18:37:48,,2304517,127
2024-04-01 18:39:36,,2304519,127
2024-04-01 18:41:24,,2304512,127
2024-04-01 18:51:36,,2304514,127
2024-04-01 18:57:36,,2304520,127
2024-04-01 20:12:41,,2304529,25
2024-04-01 20:13:27,,2304529,20
2024-04-01 21:19:12,,2304527,127
2024-04-01 22:40:48,,2304522,127
2024-04-02 00:30:00,,2304530,127
2024-04-02 01:39:36,,2304516,127
2024-04-02 03:48:00,,2304521,127
2024-04-02 03:56:24,,2304525,127
2024-04-02 04:00:36,,2304526,127
2024-04-02 04:39:36,,2304528,127
2024-04-02 05:12:36,,2304523,127
2024-04-02 06:27:00,,2304518,127
2024-04-02 06:30:36,,2304513,127
2024-04-02 06:31:12,,2304524,127
2024-04-02 06:31:48,,2304510,127
2024-04-02 06:34:48,,2304515,127
2024-04-02 06:35:24,,2304511,127
2024-04-02 06:37:48,,2304517,127
2024-04-02 06:39:36,,2304519,127
2024-04-02 06:41:24,,2304512,127
2024-04-02 06:51:36,,2304514,127
2024-04-02 06:52:59,,2304529,25
2024-04-02 06:53:47,,2304529,20
2024-04-02 06:55:14,,2304529,25
2024-04-02 06:56:00,,2304526,25
2024-04-02 06:56:01,,2304529,20
2024-04-02 06:56:26,,2304529,25
2024-04-02 06:57:45,,2304525,25
2024-04-02 06:57:36,,2304520,127
2024-04-02 06:57:32,,2304529,20
2024-04-02 06:58:24,,2304528,25
2024-04-02 06:58:42,,2304529,25
2024-04-02 06:59:16,,2304528,20
2024-04-02 07:03:34,,2304526,20
2024-04-02 07:04:22,,2304525,20
2024-04-02 07:04:31,,2304526,25
2024-04-02 07:04:24,,2304529,20
2024-04-02 07:06:42,,2304525,25
2024-04-02 07:07:42,,2304520,25
2024-04-02 07:07:59,,2304529,25
2024-04-02 07:08:28,,2304520,20
2024-04-02 07:08:16,,2304528,25
2024-04-02 07:08:32,,2304518,25
2024-04-02 07:09:02,,2304528,20
2024-04-02 07:09:18,,2304518,20
2024-04-02 07:10:58,,2304525,20
2024-04-02 07:12:51,,2304529,20
2024-04-02 07:13:30,,2304526,20
2024-04-02 07:24:24,,2304520,25
2024-04-02 07:25:21,,2304520,20
2024-04-02 07:26:46,,2304520,25
2024-04-02 07:27:38,,2304520,20
2024-04-02 07:28:09,,2304520,25
2024-04-02 07:28:56,,2304520,20
2024-04-02 07:31:08,,2304520,25
2024-04-02 07:31:52,,2304520,20
2024-04-02 07:33:50,,2304528,25
2024-04-02 07:34:52,,2304528,20
2024-04-02 07:35:53,,2304525,25
2024-04-02 07:36:41,,2304525,20
2024-04-02 07:37:00,,2304520,25
2024-04-02 07:38:11,,2304526,25
2024-04-02 07:37:53,,2304520,20
2024-04-02 07:38:25,,2304528,25
2024-04-02 07:38:55,,2304526,20
2024-04-02 07:38:55,,2304520,25
2024-04-02 07:39:18,,2304528,20
2024-04-02 07:39:46,,2304520,20
2024-04-02 07:40:32,,2304520,25
2024-04-02 07:44:44,,2304520,20
2024-04-02 07:45:51,,2304529,25
2024-04-02 07:46:30,,2304526,25
2024-04-02 07:47:30,,2304526,20
2024-04-02 07:47:52,,2304520,25
2024-04-02 07:48:13,,2304526,25
2024-04-02 07:48:52,,2304511,25
2024-04-02 07:48:46,,2304527,25
2024-04-02 07:49:11,,2304526,20
2024-04-02 07:48:58,,2304520,20
2024-04-02 07:49:04,,2304524,25
2024-04-02 07:49:30,,2304525,25
2024-04-02 07:49:38,,2304511,20
2024-04-02 07:49:43,,2304526,25
2024-04-02 07:49:58,,2304524,20
2024-04-02 07:50:28,,2304525,20
2024-04-02 07:50:21,,2304513,25
2024-04-02 07:50:52,,2304525,25
2024-04-02 07:51:04,,2304526,20
2024-04-02 07:51:19,,2304513,20
2024-04-02 07:51:37,,2304510,25
2024-04-02 07:51:39,,2304525,20
2024-04-02 07:51:35,,2304526,25
2024-04-02 07:52:03,,2304511,25
2024-04-02 07:52:26,,2304525,25
2024-04-02 07:52:30,,2304510,20
2024-04-02 07:52:15,,2304513,25
2024-04-02 07:52:38,,2304516,25
2024-04-02 07:53:11,,2304525,20
2024-04-02 07:52:58,,2304511,20
2024-04-02 07:53:03,,2304513,20
2024-04-02 07:53:12,,2304520,25
2024-04-02 07:53:26,,2304516,20
2024-04-02 07:53:41,,2304510,25
2024-04-02 07:53:46,,2304527,20
2024-04-02 07:53:43,,2304511,25
2024-04-02 07:54:09,,2304529,20
2024-04-02 07:54:50,,2304526,20
2024-04-02 07:55:17,,2304529,25
2024-04-02 07:56:08,,2304510,20
2024-04-02 07:56:06,,2304529,20
2024-04-02 07:56:16,,2304511,20
2024-04-02 07:56:50,,2304511,25
2024-04-02 07:56:42,,2304525,25
2024-04-02 07:56:45,,2304526,25
2024-04-02 07:56:50,,2304529,25
2024-04-02 07:57:30,,2304525,20
2024-04-02 07:57:15,,2304524,25
2024-04-02 07:57:36,,2304526,20
2024-04-02 07:57:44,,2304511,20
2024-04-02 07:57:42,,2304528,25
2024-04-02 07:57:34,,2304529,20
2024-04-02 07:58:05,,2304524,20
2024-04-02 07:58:24,,2304528,20
2024-04-02 07:59:12,,2304529,25
2024-04-02 08:00:12,,2304529,20
2024-04-02 08:00:19,,2304520,20
2024-04-02 08:01:43,,2304526,25
2024-04-02 08:02:26,,2304529,25
2024-04-02 08:02:35,,2304526,20
2024-04-02 08:03:07,,2304529,20
2024-04-02 08:03:24,,2304526,25
2024-04-02 08:04:28,,2304520,25
2024-04-02 08:04:18,,2304526,20
2024-04-02 08:04:42,,2304511,25
2024-04-02 08:04:35,,2304528,25
2024-04-02 08:05:30,,2304511,20
2024-04-02 08:05:25,,2304520,20
2024-04-02 08:05:22,,2304528,20
2024-04-02 08:06:01,,2304520,25
2024-04-02 08:06:40,,2304529,25
2024-04-02 08:06:52,,2304520,20
2024-04-02 08:07:31,,2304529,20
2024-04-02 08:09:39,,2304526,25
2024-04-02 08:10:34,,2304526,20
2024-04-02 08:13:21,,2304529,25
2024-04-02 08:14:02,,2304529,20
2024-04-02 08:16:06,,2304526,25
2024-04-02 08:16:54,,2304526,20
2024-04-02 08:16:58,,2304527,25
2024-04-02 08:17:40,,2304525,25
2024-04-02 08:18:02,,2304527,20
2024-04-02 08:18:22,,2304525,20
2024-04-02 08:21:05,,2304527,25
2024-04-02 08:21:50,,2304527,20
2024-04-02 08:29:23,,2304526,25
2024-04-02 08:29:42,,2304520,25
2024-04-02 08:30:08,,2304526,20
2024-04-02 08:30:12,,2304528,25
2024-04-02 08:30:30,,2304520,20
2024-04-02 08:30:58,,2304528,20
2024-04-02 08:31:17,,2304520,25
2024-04-02 08:31:37,,2304525,25
2024-04-02 08:31:55,,2304529,25
2024-04-02 08:32:23,,2304525,20
2024-04-02 08:33:12,,2304520,20
2024-04-02 08:33:50,,2304529,20
2024-04-02 08:35:43,,2304529,25
2024-04-02 08:36:38,,2304529,20
2024-04-02 08:37:01,,2304525,25
2024-04-02 08:37:59,,2304525,20
2024-04-02 08:38:17,,2304528,25
2024-04-02 08:38:34,,2304526,25
2024-04-02 08:39:02,,2304528,20
2024-04-02 08:39:03,,2304524,25
2024-04-02 08:39:34,,2304526,20
2024-04-02 08:39:45,,2304524,20
2024-04-02 08:40:30,,2304526,25
2024-04-02 08:41:29,,2304511,25
2024-04-02 08:42:16,,2304526,20
2024-04-02 08:43:48,,2304511,20
2024-04-02 08:45:29,,2304529,25
2024-04-02 08:46:31,,2304525,25
2024-04-02 08:46:20,,2304529,20
2024-04-02 08:47:21,,2304525,20
2024-04-02 08:48:53,,2304525,25
2024-04-02 08:49:42,,2304525,20
2024-04-02 09:15:11,,2304528,25
2024-04-02 09:15:21,,2304526,25
2024-04-02 09:16:10,,2304526,20
2024-04-02 09:16:03,,2304528,20
2024-04-02 09:17:09,,2304526,25
2024-04-02 09:17:59,,2304526,20
2024-04-02 09:20:28,,2304526,25
2024-04-02 09:22:00,,2304525,25
2024-04-02 09:22:23,,2304520,25
2024-04-02 09:23:15,,2304520,20
2024-04-02 09:25:38,,2304529,25
2024-04-02 09:26:01,,2304525,20
2024-04-02 09:26:30,,2304529,20
2024-04-02 09:28:31,,2304529,25
2024-04-02 09:29:27,,2304529,20
2024-04-02 09:29:51,,2304526,20
2024-04-02 09:30:08,,2304529,25
2024-04-02 09:30:17,,2304526,25
2024-04-02 09:30:58,,2304529,20
2024-04-02 09:31:20,,2304525,25
2024-04-02 09:31:33,,2304529,25
2024-04-02 09:31:39,,2304528,25
2024-04-02 09:32:32,,2304528,20
2024-04-02 09:32:23,,2304529,20
2024-04-02 09:32:53,,2304528,25
2024-04-02 09:32:42,,2304529,25
2024-04-02 09:33:35,,2304529,20
2024-04-02 09:33:57,,2304528,20
2024-04-02 09:33:57,,2304519,25
2024-04-02 09:35:41,,2304528,25
2024-04-02 09:35:39,,2304519,20
2024-04-02 09:36:34,,2304525,20
2024-04-02 09:36:42,,2304526,20
2024-04-02 09:36:37,,2304528,20
2024-04-02 09:39:03,,2304525,25
2024-04-02 09:39:07,,2304526,25
2024-04-02 09:39:12,,2304529,25
2024-04-02 09:39:51,,2304525,20
2024-04-02 09:40:01,,2304526,20
2024-04-02 09:39:56,,2304529,20
2024-04-02 09:44:20,,2304529,25
2024-04-02 09:45:01,,2304525,25
2024-04-02 09:45:51,,2304525,20
2024-04-02 09:46:22,,2304529,20
2024-04-02 09:47:00,,2304525,25
2024-04-02 09:47:46,,2304525,20
2024-04-02 09:48:24,,2304529,25
2024-04-02 09:48:59,,2304526,25
2024-04-02 09:49:45,,2304526,20
2024-04-02 09:53:40,,2304529,20
2024-04-02 09:59:18,,2304529,25
2024-04-02 10:00:05,,2304529,20
2024-04-02 10:07:16,,2304525,25
2024-04-02 10:08:07,,2304525,20
2024-04-02 10:11:04,,2304529,25
2024-04-02 10:13:33,,2304529,20
2024-04-02 10:31:01,,2304527,25
2024-04-02 10:32:05,,2304527,20
2024-04-02 10:34:35,,2304529,25
2024-04-02 10:35:36,,2304529,20
2024-04-02 10:40:48,,2304522,127
2024-04-02 10:41:59,,2304526,25
2024-04-02 10:42:50,,2304526,20
2024-04-02 10:46:05,,2304529,25
2024-04-02 10:46:57,,2304529,20
2024-04-02 10:56:31,,2304529,25
2024-04-02 10:57:14,,2304529,20
2024-04-02 11:40:18,,2304529,25
2024-04-02 11:41:07,,2304529,20
2024-04-02 12:08:32,,2304529,25
2024-04-02 12:09:24,,2304529,20
2024-04-02 12:13:25,,2304529,25
2024-04-02 12:14:22,,2304529,20
2024-04-02 12:19:19,,2304529,25
2024-04-02 12:20:09,,2304529,20
2024-04-02 12:30:00,,2304530,127
2024-04-02 12:47:41,,2304529,25
2024-04-02 12:48:38,,2304529,20
2024-04-02 12:56:11,,2304527,25
2024-04-02 12:57:02,,2304527,20
2024-04-02 13:12:41,,2304527,25
2024-04-02 13:13:31,,2304527,20
2024-04-02 14:11:08,,2304525,25
2024-04-02 14:12:00,,2304525,20
2024-04-02 14:13:40,,2304529,25
2024-04-02 14:14:28,,2304529,20
2024-04-02 14:18:22,,2304529,25
2024-04-02 14:19:43,,2304529,20
2024-04-02 15:48:00,,2304521,127
2024-04-02 16:09:16,,2304529,25
2024-04-02 16:10:02,,2304529,20
2024-04-02 16:13:35,,2304529,25
2024-04-02 16:14:17,,2304529,20
2024-04-02 17:12:36,,2304523,127
2024-04-02 18:34:48,,2304515,127
2024-04-02 18:37:48,,2304517,127
2024-04-02 18:41:24,,2304512,127
2024-04-02 18:51:36,,2304514,127
2024-04-02 19:09:00,,2304518,127
2024-04-02 19:47:21,,2304529,25
2024-04-02 19:48:01,,2304529,20
2024-04-02 19:52:48,,2304513,127
2024-04-02 19:53:24,,2304516,127
2024-04-02 19:55:48,,2304510,127
2024-04-02 20:03:49,,2304529,25
2024-04-02 20:04:46,,2304529,20
2024-04-02 20:14:39,,2304525,25
2024-04-02 20:14:39,,2304529,25
2024-04-02 20:15:19,,2304529,20
2024-04-02 20:15:33,,2304525,20
2024-04-02 20:39:36,,2304524,127
2024-04-02 20:43:48,,2304511,127
2024-04-02 21:22:48,,2304520,127
2024-04-02 21:35:24,,2304519,127
2024-04-02 21:36:36,,2304528,127
2024-04-02 21:46:04,,2304529,25
2024-04-02 21:47:07,,2304529,20
2024-04-02 21:55:20,,2304529,25
2024-04-02 21:56:17,,2304529,20
2024-04-02 22:28:41,,2304529,25
2024-04-02 22:29:23,,2304529,20
2024-04-02 22:40:48,,2304522,127
2024-04-02 22:42:36,,2304526,127
2024-04-03 00:30:00,,2304530,127
2024-04-03 01:13:12,,2304527,127
2024-04-03 02:50:05,,2304525,25
2024-04-03 02:51:01,,2304525,20
2024-04-03 02:53:30,,2304525,25
2024-04-03 02:54:24,,2304525,20
2024-04-03 03:13:01,,2304525,25
2024-04-03 03:13:47,,2304525,20
2024-04-03 03:48:00,,2304521,127
2024-04-03 04:22:32,,2304525,25
2024-04-03 04:23:18,,2304525,20
2024-04-03 05:12:36,,2304523,127
2024-04-03 06:34:48,,2304515,127
2024-04-03 06:37:48,,2304517,127
2024-04-03 06:41:24,,2304512,127
2024-04-03 06:51:36,,2304514,127
2024-04-03 07:09:00,,2304518,127
2024-04-03 07:13:53,,2304525,50200
2024-04-03 07:13:52,2024-04-03 13:32:12,2304525,1008
2024-04-03 07:13:53,,2304525,115
2024-04-03 07:14:07,,2304525,25
2024-04-03 07:38:58,2024-04-03 13:32:43,2304525,1020
2024-04-03 07:38:58,,2304525,27
2024-04-03 07:39:07,2024-04-03 13:32:44,2304525,1023
2024-04-03 07:39:28,,2304525,27
2024-04-03 07:39:40,,2304525,27
2024-04-03 07:39:53,2024-04-03 13:32:19,2304525,1001
2024-04-03 07:39:01,2024-04-03 13:32:45,2304525,50000
2024-04-03 07:52:48,,2304513,127
2024-04-03 07:53:24,,2304516,127
2024-04-03 07:55:48,,2304510,127
2024-04-03 08:34:30,2024-04-03 08:37:50,2304514,3130
2024-04-03 08:34:31,,2304514,115
2024-04-03 08:34:45,,2304514,25
2024-04-03 08:35:14,,2304514,168
2024-04-03 08:35:50,,2304514,172
2024-04-03 08:37:14,,2304514,111
2024-04-03 08:37:25,,2304514,111
2024-04-03 08:37:36,,2304514,111
2024-04-03 08:37:50,,2304514,115
2024-04-03 08:39:21,,2304514,20
2024-04-03 08:39:36,,2304524,127
2024-04-03 08:43:48,,2304511,127
2024-04-03 09:09:34,,2304529,25
2024-04-03 09:10:15,,2304529,20
2024-04-03 09:22:48,,2304520,127
2024-04-03 09:35:24,,2304519,127
2024-04-03 09:36:36,,2304528,127
2024-04-03 10:40:48,,2304522,127
2024-04-03 10:42:36,,2304526,127
2024-04-03 12:30:00,,2304530,127
2024-04-03 12:43:34,,2304529,25
2024-04-03 12:44:15,,2304529,20
2024-04-03 13:13:12,,2304527,127
2024-04-03 13:32:19,,2304525,115
2024-04-03 13:32:43,,2304525,27
2024-04-03 13:34:35,,2304525,20
2024-04-03 13:38:02,2024-04-03 13:41:18,2304518,3130
2024-04-03 13:38:02,,2304518,115
2024-04-03 13:38:17,,2304518,25
2024-04-03 13:38:46,,2304518,168
2024-04-03 13:39:19,,2304518,174
2024-04-03 13:40:42,,2304518,111
2024-04-03 13:40:53,,2304518,111
2024-04-03 13:41:04,,2304518,111
2024-04-03 13:41:19,,2304518,115
2024-04-03 13:41:30,,2304529,25
2024-04-03 13:42:11,,2304529,20
2024-04-03 13:42:55,,2304518,20
2024-04-03 13:43:46,,2304526,25
2024-04-03 13:44:28,,2304526,20
2024-04-03 15:48:00,,2304521,127
2024-04-03 17:08:28,2024-04-03 17:11:48,2304528,3130
2024-04-03 17:08:28,,2304528,115
2024-04-03 17:08:40,,2304528,25
2024-04-03 17:09:12,,2304528,168
2024-04-03 17:09:48,,2304528,174
2024-04-03 17:11:12,,2304528,111
